pred_xmin,pred_ymin,pred_xMax,pred_yMax,pred_length,pred_width,pred_height,pred_theta,pred_sin_theta,pred_cos_theta,filename,class,gt_xmin,gt_ymin,gt_xMax,gt_yMax,gt_length,gt_width,gt_height,gt_theta,gt_sin_theta,gt_cos_theta
769,665,826,713,3.263,1.113,1.456,1.399,0.387,-1.081,2017_0710_135547_057_000561,car,767,662,827,713,4.55114,1.70974,1.69148,-1.56411,-0.9999776466002755,0.006686276974110641
315,648,383,694,4.215,1.58,1.456,-1.283,-1.018,-1.571,2017_0710_135547_057_000561,tricyclist,334,658,383,692,3.34292,1.07872,1.79228,-1.3546,-0.9767204618994957,0.21451605838919333
45,561,149,616,3.846,1.51,1.666,0.491,0.631,0.421,2017_0715_174605_079_002098,car,20,565,159,632,4.15394,1.70541,1.55474,-1.0867,-0.8850958878296853,0.4654087121519978
718,529,813,574,3.609,1.321,1.576,1.407,0.377,-1.109,2017_0715_174605_079_002098,car,727,528,791,573,4.25921,1.60896,1.46961,-1.38058,-0.9819633569005864,0.18907132438456012
320,551,389,584,3.087,1.152,1.458,-1.221,-0.907,-1.079,2017_0715_174605_079_002098,car,327,540,404,586,4.12167,1.51117,1.43026,-1.25873,-0.9517011864081275,0.30702581616105584
961,502,994,570,3.746,1.42,1.454,-1.024,-1.301,-0.673,2017_0715_174605_079_002098,cyclist,959,512,984,569,1.4704,0.461217,1.61724,1.46322,0.9942192450794963,0.1073689560047799
749,537,795,574,2.161,1.407,0.986,1.158,0.513,-0.473,2017_0715_174605_079_002238,car,744,529,809,574,4.09842,1.55207,1.49183,-1.40924,-0.9869781366742869,0.16085446132125986
570,713,778,851,1.379,0.394,1.395,1.28,0.473,-0.721,2017_0713_141736_077_001158,car,606,735,753,849,4.34924,1.64525,1.40965,-1.496,-0.9972040586026603,0.0747266050773223
216,726,262,756,0.443,0.415,1.715,1.322,0.38,-0.7,2017_0713_141736_077_001158,car,220,730,258,754,2.60988,1.7602,0.733509,-1.4143,-0.9877794217055965,0.15585831403860798
368,732,429,775,3.956,1.608,1.626,-0.8,-0.983,-0.029,2017_0713_141736_077_001158,car,359,736,427,777,3.87722,1.42024,1.51172,-1.35824,-0.9774948280571624,0.2109593826344272
34,687,173,806,2.916,1.58,1.383,-1.006,-0.643,-0.304,2017_0713_141736_077_001158,car,35,720,204,802,4.14429,1.54122,1.52184,-1.17973,-0.9245031290048019,0.38117445410248907
1251,697,1366,910,3.708,1.371,1.394,1.567,0.016,-2.009,2017_0713_141736_077_001158,cyclist,1267,683,1351,861,1.41428,0.292997,1.67418,1.40675,0.9865745497994902,0.16331153568542883
1329,620,1588,1024,0.454,0.497,1.672,1.396,0.436,-1.193,2017_0713_141736_077_001158,cyclist,1313,651,1570,1055,1.50381,0.45535,1.60305,1.34337,0.9742499093204039,0.22547087215244618
1813,606,1877,748,4.024,1.605,1.402,1.198,1.005,-1.091,2017_0713_141736_077_001158,pedestrian,1820,622,1874,743,0.368516,0.504431,1.65098,1.34853,0.9754003638924668,0.22044076328674642
1004,663,1182,768,4.285,1.641,1.397,1.353,0.54,-1.16,2017_0710_135547_057_000522,car,1005,644,1179,762,4.51974,1.68978,1.58987,-1.37283,-0.9804685793653926,0.19667578619954446
404,643,593,789,0.593,0.478,1.642,1.424,0.314,-1.04,2017_0710_135547_057_000522,car,406,660,600,791,4.29924,1.52803,1.39339,-1.39774,-0.9850630879320497,0.17219382333224062
170,659,270,721,4.153,1.534,1.493,-1.15,-1.129,-1.008,2017_0710_135547_057_000522,car,150,657,265,722,4.06464,1.63626,1.64791,-1.21968,-0.9389893416002366,0.3439462405102782
357,674,423,720,3.803,1.418,1.385,-1.462,-0.348,-1.576,2017_0710_135547_057_000522,car,350,671,412,710,3.85717,1.508,1.52105,-1.33691,-0.972773049183852,0.23175977817893928
0,642,92,752,4.003,1.514,1.538,-1.133,-1.456,-1.216,2017_0710_135547_057_000522,car,8,643,95,733,3.52026,1.41441,1.51593,-1.15541,-0.9149604891351468,0.40354343424416267
241,664,316,716,4.201,1.598,1.56,-1.387,-0.636,-1.648,2017_0710_135547_057_000522,car,251,670,315,710,4.00851,1.54591,1.46482,-1.27326,-0.9560616543091748,0.2931656752752683
120,646,237,717,2.595,1.022,1.459,1.526,0.133,-1.488,2017_0710_135547_057_000522,car,112,655,203,708,4.07653,1.51511,1.61237,-1.22928,-0.9422479064958732,0.33491623236884804
583,674,620,721,4.009,1.512,1.443,-1.461,-0.349,-1.562,2017_0710_135547_057_000522,cyclist,594,675,617,731,1.14349,0.700891,1.47961,-1.48293,-0.9961422372515257,0.08775330856170063
1126,669,1499,888,1.787,0.518,1.622,1.429,0.571,-1.957,2017_0713_141736_077_001033,car,1154,688,1472,880,4.19352,1.6655,1.62476,1.10977,0.8955963898408685,0.44486751567629995
132,722,229,781,4.121,1.581,1.435,0.9,1.215,-0.284,2017_0713_141736_077_001033,car,114,732,214,776,4.15942,1.55679,1.39926,-1.18109,-0.9250206711222149,0.3799167777245528
907,695,1007,898,3.95,1.47,1.391,-1.365,-0.731,-1.673,2017_0713_141736_077_001033,cyclist,910,719,996,904,1.77592,0.497236,1.60074,1.31388,0.9671781345705025,0.2540993034400584
829,741,857,801,6.044,1.817,2.02,-1.129,-1.5,-1.233,2017_0713_141736_077_001033,cyclist,828,737,856,803,1.36012,0.671428,1.73044,1.53079,0.9991998536366643,0.039995655919969196
770,743,817,786,3.473,1.37,1.528,1.566,0.021,-2.405,2017_0713_141736_077_001033,tricyclist,769,743,811,784,3.42225,1.46452,1.26454,1.54399,0.9996407319362007,0.026803116498959733
193,715,516,923,1.452,0.73,1.424,1.52,0.094,-0.925,2017_0713_141736_077_001009,car,221,732,511,905,4.24901,1.57823,1.4777,-1.2799,-0.9579871839782302,0.28681100978424867
960,733,1059,804,1.551,0.791,1.46,-1.548,-0.109,-2.393,2017_0713_141736_077_001009,car,949,738,1049,799,4.18817,1.65909,1.61238,1.35632,0.9770879845734484,0.21283578271098266
749,742,785,817,7.47,2.041,2.244,-1.57,-0.004,-2.417,2017_0713_141736_077_001009,cyclist,755,743,795,829,1.67186,0.79562,1.62087,-1.52047,-0.9987338976750898,0.05030508557515044
818,704,896,777,4.184,1.629,1.552,1.548,0.055,-1.22,2017_0713_141736_077_001009,tricyclist,826,715,895,782,6.88142,2.04178,2.39534,-1.49891,-0.9974172905076663,0.0718244289663734
30,633,131,716,4.324,1.566,1.488,-1.519,-0.154,-1.485,2017_0710_135547_057_000077,car,35,643,124,715,3.50067,1.38387,1.52917,-1.4768,-0.995585596928969,0.09385797348967463
151,621,471,818,3.388,1.266,1.456,-1.343,-0.612,-1.249,2017_0710_135547_057_000077,car,154,626,470,799,4.42862,1.50881,1.38464,-1.28394,-0.9591380793745659,0.2829384114850245
505,645,588,704,4.146,1.578,1.474,-1.526,-0.165,-1.834,2017_0710_135547_057_000077,car,511,656,590,703,4.0788,1.61611,1.55391,1.40228,0.9858346933586924,0.16771987768410984
587,653,704,744,3.681,1.395,1.532,-1.122,-0.359,-0.287,2017_0710_135547_057_000077,car,599,646,693,728,4.25726,1.66337,1.67655,1.5053,0.997855882233413,0.06544950948767163
5,637,70,706,4.018,1.51,1.499,-1.408,-0.513,-1.517,2017_0710_135547_057_000077,car,4,640,70,690,3.90602,1.52675,1.51755,-1.46219,-0.9941081276908137,0.10839294469228561
1135,627,1267,692,4.028,1.511,1.489,-1.426,-0.394,-1.32,2017_0710_135547_057_000077,tricyclist,1160,623,1298,692,3.94343,1.62229,1.86957,-0.411123,-0.3996390031031024,0.9166726063315945
671,711,742,768,3.947,1.456,1.448,-1.014,-1.514,-0.745,2017_0713_141736_077_000616,car,676,708,735,759,4.07394,1.58412,1.5161,-1.43292,-0.99051010703318,0.13743990637772682
78,679,161,728,6.003,1.616,1.767,-1.456,-0.361,-1.546,2017_0713_141736_077_000616,car,77,689,170,729,3.80392,1.54366,1.14894,-1.04293,-0.8638837486504308,0.5036912435388163
6,681,71,743,4.133,1.65,1.532,1.466,0.333,-1.573,2017_0713_141736_077_000616,car,4,676,70,726,3.52869,1.36531,1.49157,-1.18388,-0.92607703733255,0.37733449474619574
889,706,929,742,1.324,0.681,1.477,1.45,0.411,-1.665,2017_0713_141736_077_000616,car,893,713,935,742,4.75445,1.32903,1.45751,1.47835,0.9957298807826666,0.09231470368547247
172,688,259,736,3.101,1.219,1.375,1.471,0.34,-1.675,2017_0713_141736_077_000616,car,167,696,248,730,4.14641,1.47242,1.61347,-1.46951,-0.9948749237295286,0.10111323421869493
849,706,874,760,4.059,1.476,1.446,-1.159,-1.209,-1.121,2017_0713_141736_077_000616,cyclist,851,710,869,753,1.62379,0.516667,1.76385,1.4938,0.9970372469712565,0.07692027139823242
623,661,676,694,0.561,0.519,1.765,1.406,0.305,-0.893,2017_0710_135547_057_000165,car,611,665,689,693,3.95005,1.49794,1.66419,0.888647,0.7762194420575336,0.6304628282237513
1147,632,1261,697,0.577,0.528,1.706,-1.557,-0.042,-1.543,2017_0710_135547_057_000165,car,1161,640,1247,691,3.80134,1.45189,1.50326,-1.34031,-0.9735554082886724,0.22845101661379522
1013,642,1093,699,1.119,0.552,1.543,1.211,0.039,-0.045,2017_0710_135547_057_000165,car,1009,646,1092,694,4.10176,1.46546,1.45803,-1.30522,-0.9649413952816451,0.2624654332896274
297,626,406,733,4.135,1.545,1.583,-1.43,-0.328,-1.133,2017_0710_135547_057_000165,van,281,631,408,703,4.20635,1.63866,1.99011,-1.33821,-0.973073514817511,0.23049497773421246
502,659,547,747,4.091,1.544,1.513,-0.28,-0.511,0.816,2017_0710_135547_057_000165,cyclist,497,650,543,747,1.59425,0.727526,1.63948,1.49782,0.9973384093799126,0.07291157093044828
1473,584,1534,710,1.991,0.863,1.561,-0.737,-0.779,0.075,2017_0710_135547_057_000165,pedestrian,1471,546,1531,695,0.372382,0.424024,1.69722,-0.179548,-0.17858485780359754,0.9839245136509552
1261,592,1333,736,3.971,1.571,1.764,-1.408,-0.358,-1.059,2017_0710_135547_057_000165,pedestrian,1261,588,1320,740,0.389042,0.512601,1.83199,0.239249,0.2369730846443351,0.9715162155899143
1366,601,1430,720,3.357,1.294,1.833,1.559,0.038,-1.544,2017_0710_135547_057_000165,pedestrian,1371,601,1427,689,0.475703,0.544295,1.52767,1.55051,0.9997942395292011,0.020284935401092268
1310,591,1388,764,3.279,1.359,1.499,0.984,0.588,-0.247,2017_0710_135547_057_000165,pedestrian,1305,552,1398,775,0.474854,0.457377,1.74779,1.36887,0.979682057639616,0.2005568895326415
941,635,1018,745,3.963,1.566,1.591,-0.226,-0.856,1.768,2017_0710_135547_057_000165,pedestrian,968,633,1018,735,0.34804,0.550754,1.74386,1.41671,0.9881521713193835,0.1534773153165895
498,621,777,876,4.335,1.589,1.507,1.561,0.034,-1.799,2017_0710_135547_057_000376,car,493,637,789,869,4.16869,1.49941,1.33794,-1.49424,-0.9970709953763757,0.07648156757783818
800,636,1006,783,4.313,1.602,1.43,1.55,0.085,-2.053,2017_0710_135547_057_000376,car,822,642,993,773,4.06265,1.67656,1.57852,1.49628,0.9972249429614097,0.07444738501527905
415,634,553,754,2.877,1.138,1.501,1.502,0.26,-1.874,2017_0710_135547_057_000376,car,396,642,565,763,4.20297,1.44651,1.46898,-1.4829,-0.9961396042040053,0.08778319278932468
177,587,481,847,4.036,1.509,1.499,1.42,0.482,-1.548,2017_0710_135547_057_000376,car,112,598,471,816,4.34542,1.78087,1.70909,-1.36429,-0.9787532352134714,0.20504171419290085
777,648,896,734,1.476,0.603,1.638,1.509,0.264,-2.107,2017_0710_135547_057_000376,car,800,655,919,746,4.10173,1.52198,1.40975,-1.57077,-0.99999999965345,2.6326794893578472e-05
57,732,120,764,3.886,1.355,1.54,-1.564,-0.024,-1.887,2017_0713_141736_077_000966,car,56,731,120,759,3.51375,0.732269,1.62002,1.53377,0.9993146038709942,0.037017867174619544
321,738,379,781,3.95,1.608,1.731,-1.562,-0.022,-1.206,2017_0713_141736_077_000966,car,310,734,384,779,3.90752,1.48976,1.63816,1.2207,0.9393396782425107,0.34298829262710456
1092,621,1437,888,4.183,1.356,1.544,1.542,0.061,-1.06,2017_0713_141736_077_000966,van,1075,659,1425,871,5.29657,1.8505,2.16957,1.11457,0.8977214284657244,0.4405635446487364
761,718,830,877,3.153,1.361,1.718,-1.478,-0.201,-1.064,2017_0713_141736_077_000966,cyclist,746,721,816,861,1.32261,0.627546,1.48079,1.45398,0.9931847283184401,0.1165508276891519
654,719,714,833,4.167,1.694,1.813,1.232,0.677,-0.843,2017_0713_141736_077_000966,cyclist,666,732,713,843,1.41985,0.608993,1.66039,1.53303,0.9992869370394591,0.03775734977850165
673,725,754,790,0.837,0.524,1.565,1.567,0.016,-2.076,2017_0713_141736_077_000966,tricyclist,672,723,758,800,4.33651,1.72542,1.93655,-1.49098,-0.9968163676765385,0.0797316068579581
505,641,587,708,0.497,0.436,1.61,0.842,1.649,-0.188,2017_0710_135547_057_000318,car,503,636,589,714,4.16715,1.7639,1.69261,-1.52777,-0.9990745103916806,0.043013052502974346
737,647,803,697,1.68,0.617,1.534,-1.325,-0.636,-1.19,2017_0710_135547_057_000318,car,749,659,797,700,3.91149,1.28505,1.38791,1.21991,0.9390684243985885,0.34373026386623634
754,654,830,708,1.77,1.398,1.139,-1.563,-0.01,-0.655,2017_0710_135547_057_000318,car,767,648,839,708,4.32244,1.69561,1.69996,1.48962,0.9967070108690038,0.08108720296431166
417,636,491,702,4.205,1.597,1.486,-1.235,-1.094,-1.377,2017_0710_135547_057_000318,tricyclist,428,629,504,693,4.98258,1.7028,1.98803,-1.45212,-0.9929662258934885,0.11839794860909396
966,634,1014,722,0.633,0.543,1.68,1.044,0.684,-0.389,2017_0710_135547_057_000318,pedestrian,960,644,1013,731,0.731065,0.555953,1.72627,1.42871,0.9899227087994583,0.14160872361243418
1549,582,1658,839,0.433,0.453,1.661,1.168,0.942,-0.904,2017_0710_135547_057_000318,pedestrian,1564,595,1655,819,0.182827,0.522704,1.65474,1.53239,0.9992625676832928,0.0383968856418424
840,614,1127,808,4.295,1.589,1.438,1.212,1.027,-1.179,2017_0710_135547_057_000471,car,863,629,1127,798,4.25483,1.54281,1.51137,1.30582,0.9650987008427242,0.2618864212434198
0,547,214,1037,2.552,0.963,1.565,-1.501,-0.249,-1.776,2017_0710_135547_057_000471,car,9,569,186,969,1.73788,0.812432,1.31407,-1.18091,-0.9249522711172589,0.38008327528980396
596,640,659,697,3.708,1.645,1.507,-1.465,-0.334,-1.546,2017_0710_135547_057_000471,car,589,634,657,700,4.1911,1.77359,1.70401,1.53613,0.9993991830664138,0.03465938381138264
764,646,840,716,2.218,1.571,1.149,-1.558,-0.033,-1.299,2017_0710_135547_057_000471,car,729,644,825,710,4.13383,1.70933,1.41052,1.50548,0.997867646979792,0.06526989436955763
350,628,431,694,4.101,1.656,1.528,1.555,0.041,-1.338,2017_0710_135547_057_000471,car,317,629,434,708,4.11203,1.55703,1.5949,-1.32011,-0.9687423935571656,0.24806889149011346
286,620,346,746,5.099,1.814,1.943,-1.536,-0.189,-2.696,2017_0710_135547_057_000471,cyclist,301,623,355,741,1.44334,0.407591,1.58414,-1.49777,-0.9973347625546947,0.07296143775975691
674,644,702,673,2.817,1.089,1.557,-1.512,-0.233,-1.971,2017_0710_135547_057_000471,tricyclist,676,639,715,673,2.6827,1.15725,1.42109,1.48806,0.9965793020908414,0.08264196660372643
623,661,745,765,3.86,1.695,1.596,-1.266,-0.853,-1.222,2017_0710_135547_057_000468,car,619,657,737,762,4.13954,1.81774,1.63915,1.53921,0.9995011934533149,0.03158107479803601
724,668,842,760,4.956,1.857,1.958,1.566,0.026,-2.754,2017_0710_135547_057_000468,car,731,671,826,737,4.12832,1.75492,1.44601,1.47747,0.9956482583073234,0.09319091012321658
176,649,272,718,4.152,1.688,1.576,1.567,0.014,-1.763,2017_0710_135547_057_000468,car,144,653,259,724,4.05627,1.53888,1.52324,-1.23392,-0.9437917691457979,0.33054061247091104
17,603,168,861,4.173,1.731,1.547,1.537,0.137,-2.004,2017_0710_135547_057_000468,car,0,629,158,827,3.08804,1.46138,1.66975,-1.04883,-0.8668404738930439,0.49858559227166116
576,665,646,729,4.104,1.649,1.579,1.465,0.296,-1.377,2017_0710_135547_057_000468,car,576,663,644,721,3.97591,1.72413,1.66028,1.56566,0.9999868091025281,0.005136304210623329
333,662,373,700,0.545,0.501,1.654,1.495,0.247,-1.609,2017_0710_135547_057_000468,car,314,658,377,705,3.9845,1.53678,1.64744,-1.39776,-0.9850665316115035,0.17217412203604462
538,662,577,702,4.353,1.541,1.731,-1.442,-0.537,-2.029,2017_0710_135547_057_000468,car,539,660,578,701,3.74541,1.30842,2.11767,1.55267,0.9998357226365013,0.01812533420230036
238,646,305,706,2.239,0.934,1.357,-1.389,-0.514,-1.347,2017_0710_135547_057_000468,car,246,659,327,709,3.97751,1.54056,1.48897,-1.27079,-0.9553346194107505,0.2955262508734488
1161,636,1218,762,0.507,0.486,1.602,1.431,0.244,-0.852,2017_0710_135547_057_000468,pedestrian,1159,638,1216,771,0.471945,0.477919,1.73355,1.50934,0.998112154241254,0.061417648570123065
1385,626,1450,766,0.474,0.495,1.636,1.257,0.612,-0.844,2017_0710_135547_057_000468,pedestrian,1385,626,1448,747,0.475264,0.554235,1.78108,-1.15968,-0.916675273184219,0.3996328859498894
1058,615,1120,744,3.644,1.341,1.673,-1.426,-0.611,-2.05,2017_0710_135547_057_000468,pedestrian,1050,629,1106,744,0.686997,0.536584,1.73378,1.38244,0.9823133307614422,0.18724454653837436
1467,625,1522,732,3.074,1.299,1.337,-1.36,-0.804,-1.795,2017_0710_135547_057_000468,pedestrian,1457,631,1513,730,0.517331,0.552741,1.74028,-1.5352,-0.9993665176539701,0.0355888099292061
1269,625,1325,737,3.463,1.387,1.475,1.532,0.115,-1.489,2017_0710_135547_057_000468,pedestrian,1282,634,1334,728,0.411734,0.564184,1.73679,-1.52414,-0.9989117910087656,0.04663940162202036
0,617,408,1002,3.775,1.416,1.393,1.399,0.462,-1.295,2017_0713_141736_077_001040,car,0,654,386,1009,4.14341,1.64268,1.55684,-1.25942,-0.9519128076520101,0.3063690693070486
603,753,647,789,4.671,1.805,1.829,1.539,0.122,-1.944,2017_0713_141736_077_001040,car,596,748,643,781,3.48667,1.43337,1.39931,1.56838,0.9999970806838305,0.0024163244435554264
825,753,852,812,4.307,1.698,1.575,1.215,0.89,-1.031,2017_0713_141736_077_001040,cyclist,819,736,859,814,1.60146,0.523011,1.70626,1.45968,0.9938329301966465,0.11088781202976067
946,662,1176,798,3.037,1.199,1.541,1.505,0.265,-2.02,2017_0710_135547_057_000333,car,938,671,1168,795,4.32555,1.53988,1.39274,1.28643,0.9598396219166848,0.280549283012514
155,649,228,693,3.77,1.386,1.448,-1.338,-0.93,-1.848,2017_0710_135547_057_000333,car,146,642,219,687,4.0853,1.33779,1.5622,-1.21052,-0.9357994451384666,0.35253283319222645
816,656,962,754,3.361,1.285,1.395,-1.428,-0.35,-1.193,2017_0710_135547_057_000333,car,819,666,954,746,4.12597,1.6151,1.47949,1.32994,0.97113406760978,0.23853432190710672
567,659,593,679,3.836,1.432,1.737,1.506,0.229,-1.756,2017_0710_135547_057_000333,car,573,657,598,677,1.34101,0.586556,1.16344,1.22539,0.940937956551917,0.3385790334912998
221,644,270,684,2.144,0.967,1.133,1.484,0.199,-1.136,2017_0710_135547_057_000333,car,210,648,264,683,3.89566,1.18152,1.6226,-1.33532,-0.9724033216583003,0.2333061937195499
273,614,367,683,2.158,0.974,1.624,1.516,0.26,-2.369,2017_0710_135547_057_000333,bus,269,614,382,682,11.5794,2.37609,2.61497,-1.28058,-0.9581819939632248,0.2861595122386442
1655,494,1746,555,2.845,1.28,1.758,-1.371,-0.151,-0.357,2017_0715_174605_079_002206,car,1656,474,1743,558,3.93067,1.60884,1.7734,1.45429,0.9932208113519192,0.11624293482803726
796,442,1239,691,2.462,1.141,1.607,-1.509,-0.128,-1.026,2017_0715_174605_079_002206,car,827,464,1201,655,4.44286,1.56764,1.4777,-1.04932,-0.8670846767592839,0.49816078060125146
620,484,823,607,0.862,0.708,1.776,0.969,0.727,-0.28,2017_0715_174605_079_002206,car,620,494,886,620,3.83746,1.5343,1.45141,-1.03146,-0.8580497107261281,0.5135666401965843
479,491,676,621,4.086,1.65,1.529,-1.484,-0.064,-0.366,2017_0715_174605_079_002206,car,500,498,713,616,3.96734,1.50901,1.44764,-1.13108,-0.9048724544286749,0.42568279412753546
9,670,382,976,3.969,1.636,1.52,1.565,0.023,-1.801,2017_0713_141736_077_001141,car,10,700,360,1010,4.21869,1.67777,1.48334,-1.16462,-0.9186382665456766,0.39509965228781774
817,726,918,813,1.719,0.586,1.551,1.526,0.165,-1.825,2017_0713_141736_077_001141,car,812,732,903,809,4.44046,1.73438,1.75622,1.47532,0.9954455968137689,0.09533133684198213
553,725,654,809,4.272,1.521,1.527,-1.439,-0.388,-1.436,2017_0713_141736_077_001141,car,556,725,655,804,4.2781,1.73196,1.75166,-1.3895,-0.9836107853635868,0.18030480558328965
668,736,712,775,4.039,1.419,1.427,-1.476,-0.348,-1.814,2017_0713_141736_077_001141,car,665,745,704,778,3.87428,1.34418,1.48544,1.52271,0.99884407534999,0.04806779730987745
321,730,385,775,3.94,1.372,1.499,-1.527,-0.105,-1.179,2017_0713_141736_077_001141,car,316,733,382,772,4.13164,1.42942,1.47931,-1.25719,-0.9512272383110856,0.3084910713376728
193,709,324,796,3.737,1.347,1.413,1.486,0.139,-0.806,2017_0713_141736_077_001141,car,153,720,296,792,4.26797,1.50039,1.41932,-1.38217,-0.9822627389291704,0.18750976430939378
508,738,556,774,3.801,1.48,1.485,1.515,0.236,-2.124,2017_0713_141736_077_001141,car,500,738,553,768,4.19979,1.38831,1.48039,-1.21607,-0.9377415798740137,0.34733374350239665
872,713,962,889,4.254,1.773,1.627,1.55,0.088,-2.133,2017_0713_141736_077_001141,cyclist,872,729,942,892,1.68772,0.464601,1.63395,1.28672,0.9599209408463623,0.28027091772896234
1039,716,1254,854,2.765,1.037,1.786,1.545,0.122,-2.334,2017_0713_141736_077_000941,car,1049,725,1273,854,4.37279,1.62768,1.5159,1.26509,0.9536346095334489,0.30096682790631013
482,729,625,833,4.125,1.574,1.382,1.395,0.506,-1.375,2017_0713_141736_077_000941,car,503,743,642,844,4.23193,1.57757,1.38734,-1.44168,-0.9916760607736045,0.12875787544281056
1325,601,1887,992,4.183,1.736,1.511,0.954,1.364,-0.478,2017_0713_141736_077_000941,car,1358,604,1901,973,4.03241,1.64768,1.5252,-1.41197,-0.9874135908858324,0.15815941493931424
20,680,177,815,5.453,1.884,2.297,-1.305,-0.893,-1.517,2017_0713_141736_077_000941,car,1,697,205,811,4.11759,1.62822,1.6166,-1.08064,-0.8822592763924734,0.47076381468782125
